time_window,source_ip,total_logins,failed_logins,successful_logins,unique_users,admin_targets,unknown_devices,vpn_usage,mfa_usage,unique_countries,label,failure_rate,success_rate,unknown_device_rate,mfa_rate
2026-01-01 00:45:00,10.0.0.5,6,0,6,5,0,0,2,2,3,normal,0.0,1.0,0.0,0.3333333333333333
2026-01-01 00:45:00,172.16.0.8,7,1,6,7,0,0,3,6,3,normal,0.14285714285714285,0.8571428571428571,0.0,0.8571428571428571
2026-01-01 00:45:00,192.168.1.20,8,1,7,8,1,0,3,4,3,normal,0.125,0.875,0.0,0.5
2026-01-01 00:45:00,198.51.100.25,5,5,0,1,5,5,2,0,3,brute_force,1.0,0.0,1.0,0.0
2026-01-01 00:50:00,10.0.0.10,7,1,6,7,1,0,3,5,3,normal,0.14285714285714285,0.8571428571428571,0.0,0.7142857142857143
2026-01-01 00:50:00,10.0.0.15,9,1,8,8,2,0,6,5,3,normal,0.1111111111111111,0.8888888888888888,0.0,0.5555555555555556
2026-01-01 00:50:00,10.0.0.5,3,0,3,3,0,0,2,2,2,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 00:50:00,172.16.0.8,8,1,7,8,1,0,4,7,3,normal,0.125,0.875,0.0,0.875
2026-01-01 00:50:00,192.168.1.20,8,1,7,8,0,0,2,8,3,normal,0.125,0.875,0.0,1.0
2026-01-01 00:50:00,198.51.100.25,5,5,0,1,5,5,3,0,3,brute_force,1.0,0.0,1.0,0.0
2026-01-01 00:55:00,10.0.0.10,8,1,7,7,0,0,6,7,2,normal,0.125,0.875,0.0,0.875
2026-01-01 00:55:00,10.0.0.15,7,0,7,7,0,0,1,6,3,normal,0.0,1.0,0.0,0.8571428571428571
2026-01-01 00:55:00,10.0.0.5,5,0,5,5,0,0,2,3,2,normal,0.0,1.0,0.0,0.6
2026-01-01 00:55:00,172.16.0.8,10,0,10,8,0,0,4,8,3,normal,0.0,1.0,0.0,0.8
2026-01-01 00:55:00,192.168.1.20,8,0,8,8,0,0,3,7,3,normal,0.0,1.0,0.0,0.875
2026-01-01 00:55:00,198.51.100.25,2,2,0,1,2,2,1,0,2,brute_force,1.0,0.0,1.0,0.0
2026-01-01 01:00:00,10.0.0.10,7,0,7,7,1,0,3,4,3,normal,0.0,1.0,0.0,0.5714285714285714
2026-01-01 01:00:00,10.0.0.15,7,0,7,7,0,0,5,3,3,normal,0.0,1.0,0.0,0.42857142857142855
2026-01-01 01:00:00,10.0.0.5,5,0,5,4,2,0,3,3,2,normal,0.0,1.0,0.0,0.6
2026-01-01 01:00:00,172.16.0.8,13,0,13,11,1,0,10,11,3,normal,0.0,1.0,0.0,0.8461538461538461
2026-01-01 01:00:00,192.168.1.20,8,0,8,8,0,0,5,5,3,normal,0.0,1.0,0.0,0.625
2026-01-01 01:05:00,10.0.0.10,7,1,6,6,0,0,2,4,2,normal,0.14285714285714285,0.8571428571428571,0.0,0.5714285714285714
2026-01-01 01:05:00,10.0.0.15,5,0,5,4,0,0,3,5,3,normal,0.0,1.0,0.0,1.0
2026-01-01 01:05:00,10.0.0.5,4,0,4,4,0,0,3,4,3,normal,0.0,1.0,0.0,1.0
2026-01-01 01:05:00,172.16.0.8,9,0,9,8,0,0,4,6,2,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 01:05:00,192.168.1.20,7,2,5,7,0,0,3,4,3,normal,0.2857142857142857,0.7142857142857143,0.0,0.5714285714285714
2026-01-01 01:10:00,10.0.0.10,9,0,9,9,1,0,6,7,3,normal,0.0,1.0,0.0,0.7777777777777778
2026-01-01 01:10:00,10.0.0.15,6,0,6,6,0,0,3,6,2,normal,0.0,1.0,0.0,1.0
2026-01-01 01:10:00,10.0.0.5,4,0,4,2,0,0,2,4,2,normal,0.0,1.0,0.0,1.0
2026-01-01 01:10:00,172.16.0.8,7,0,7,7,0,0,3,5,2,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:10:00,192.168.1.20,3,0,3,3,0,0,1,3,2,normal,0.0,1.0,0.0,1.0
2026-01-01 01:15:00,10.0.0.10,3,0,3,3,0,0,3,2,2,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 01:15:00,10.0.0.15,4,0,4,4,0,0,3,4,1,normal,0.0,1.0,0.0,1.0
2026-01-01 01:15:00,10.0.0.5,7,0,7,7,0,0,2,4,3,normal,0.0,1.0,0.0,0.5714285714285714
2026-01-01 01:15:00,172.16.0.8,2,0,2,2,0,0,1,1,2,normal,0.0,1.0,0.0,0.5
2026-01-01 01:15:00,192.168.1.20,7,0,7,7,1,0,2,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:15:00,203.0.113.50,31,31,0,1,31,31,13,0,4,brute_force,1.0,0.0,1.0,0.0
2026-01-01 01:20:00,10.0.0.10,5,0,5,5,0,0,3,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 01:20:00,10.0.0.15,3,1,2,3,0,0,2,3,2,normal,0.3333333333333333,0.6666666666666666,0.0,1.0
2026-01-01 01:20:00,10.0.0.5,2,0,2,2,0,0,1,2,2,normal,0.0,1.0,0.0,1.0
2026-01-01 01:20:00,172.16.0.8,5,0,5,3,0,0,3,4,2,normal,0.0,1.0,0.0,0.8
2026-01-01 01:20:00,192.168.1.20,6,0,6,6,1,0,3,4,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 01:25:00,10.0.0.10,7,0,7,7,0,0,2,6,3,normal,0.0,1.0,0.0,0.8571428571428571
2026-01-01 01:25:00,10.0.0.15,5,0,5,5,0,0,1,2,2,normal,0.0,1.0,0.0,0.4
2026-01-01 01:25:00,10.0.0.5,7,1,6,6,0,0,2,5,3,normal,0.14285714285714285,0.8571428571428571,0.0,0.7142857142857143
2026-01-01 01:25:00,172.16.0.8,5,0,5,5,0,0,3,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 01:25:00,192.168.1.20,6,0,6,6,0,0,4,2,3,normal,0.0,1.0,0.0,0.3333333333333333
2026-01-01 01:30:00,10.0.0.10,5,0,5,5,0,0,4,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 01:30:00,10.0.0.15,9,1,8,9,1,0,6,7,3,normal,0.1111111111111111,0.8888888888888888,0.0,0.7777777777777778
2026-01-01 01:30:00,10.0.0.5,9,0,9,8,0,0,5,7,3,normal,0.0,1.0,0.0,0.7777777777777778
2026-01-01 01:30:00,172.16.0.8,15,1,14,14,1,0,5,10,3,normal,0.06666666666666667,0.9333333333333333,0.0,0.6666666666666666
2026-01-01 01:30:00,192.168.1.20,5,0,5,5,0,0,2,5,2,normal,0.0,1.0,0.0,1.0
2026-01-01 01:35:00,10.0.0.10,4,0,4,4,0,0,3,3,1,normal,0.0,1.0,0.0,0.75
2026-01-01 01:35:00,10.0.0.15,7,0,7,7,0,0,2,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:35:00,10.0.0.5,6,1,5,6,0,0,1,2,3,normal,0.16666666666666666,0.8333333333333334,0.0,0.3333333333333333
2026-01-01 01:35:00,172.16.0.8,4,0,4,4,0,0,3,4,2,normal,0.0,1.0,0.0,1.0
2026-01-01 01:35:00,192.168.1.20,4,0,4,4,0,0,3,4,3,normal,0.0,1.0,0.0,1.0
2026-01-01 01:40:00,10.0.0.10,10,0,10,9,0,0,6,10,3,normal,0.0,1.0,0.0,1.0
2026-01-01 01:40:00,10.0.0.15,7,0,7,7,0,0,2,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:40:00,10.0.0.5,11,0,11,9,0,0,7,6,3,normal,0.0,1.0,0.0,0.5454545454545454
2026-01-01 01:40:00,172.16.0.8,8,1,7,8,0,0,4,5,3,normal,0.125,0.875,0.0,0.625
2026-01-01 01:40:00,192.168.1.20,10,0,10,9,0,0,5,8,3,normal,0.0,1.0,0.0,0.8
2026-01-01 01:45:00,10.0.0.10,4,0,4,4,0,0,3,2,2,normal,0.0,1.0,0.0,0.5
2026-01-01 01:45:00,10.0.0.15,4,0,4,4,0,0,0,4,3,normal,0.0,1.0,0.0,1.0
2026-01-01 01:45:00,10.0.0.5,7,0,7,7,1,0,4,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:45:00,172.16.0.8,8,1,7,8,0,0,4,3,3,normal,0.125,0.875,0.0,0.375
2026-01-01 01:45:00,192.168.1.20,7,0,7,7,0,0,5,6,3,normal,0.0,1.0,0.0,0.8571428571428571
2026-01-01 01:50:00,10.0.0.10,4,0,4,4,0,0,2,1,2,normal,0.0,1.0,0.0,0.25
2026-01-01 01:50:00,10.0.0.15,7,0,7,7,1,0,3,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:50:00,10.0.0.5,4,0,4,4,0,0,2,3,2,normal,0.0,1.0,0.0,0.75
2026-01-01 01:50:00,172.16.0.8,5,0,5,5,1,0,3,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 01:50:00,192.168.1.20,7,0,7,7,1,0,5,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 01:55:00,10.0.0.10,9,0,9,7,0,0,4,7,3,normal,0.0,1.0,0.0,0.7777777777777778
2026-01-01 01:55:00,10.0.0.15,3,0,3,3,0,0,2,2,1,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 01:55:00,10.0.0.5,11,0,11,11,0,0,3,9,3,normal,0.0,1.0,0.0,0.8181818181818182
2026-01-01 01:55:00,172.16.0.8,5,0,5,5,0,0,3,4,3,normal,0.0,1.0,0.0,0.8
2026-01-01 01:55:00,192.168.1.20,10,1,9,10,1,0,2,6,3,normal,0.1,0.9,0.0,0.6
2026-01-01 02:00:00,10.0.0.10,7,0,7,7,1,0,4,6,3,normal,0.0,1.0,0.0,0.8571428571428571
2026-01-01 02:00:00,10.0.0.15,9,1,8,8,1,0,3,7,3,normal,0.1111111111111111,0.8888888888888888,0.0,0.7777777777777778
2026-01-01 02:00:00,10.0.0.5,7,0,7,6,0,0,5,4,2,normal,0.0,1.0,0.0,0.5714285714285714
2026-01-01 02:00:00,172.16.0.8,4,1,3,4,0,0,2,2,3,normal,0.25,0.75,0.0,0.5
2026-01-01 02:00:00,192.168.1.20,7,2,5,7,0,0,3,5,3,normal,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143
2026-01-01 02:05:00,10.0.0.10,5,1,4,5,0,0,3,4,2,normal,0.2,0.8,0.0,0.8
2026-01-01 02:05:00,10.0.0.15,10,1,9,10,0,0,5,8,3,normal,0.1,0.9,0.0,0.8
2026-01-01 02:05:00,10.0.0.5,7,0,7,7,0,0,4,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 02:05:00,172.16.0.8,8,1,7,8,0,0,4,5,3,normal,0.125,0.875,0.0,0.625
2026-01-01 02:05:00,192.168.1.20,5,0,5,3,1,0,4,5,2,normal,0.0,1.0,0.0,1.0
2026-01-01 02:10:00,10.0.0.10,9,0,9,8,0,0,6,6,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 02:10:00,10.0.0.15,7,0,7,7,0,0,5,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 02:10:00,10.0.0.5,4,0,4,3,0,0,1,3,2,normal,0.0,1.0,0.0,0.75
2026-01-01 02:10:00,172.16.0.8,8,0,8,7,1,0,4,6,3,normal,0.0,1.0,0.0,0.75
2026-01-01 02:10:00,192.168.1.20,7,1,6,7,0,0,5,4,3,normal,0.14285714285714285,0.8571428571428571,0.0,0.5714285714285714
2026-01-01 02:15:00,10.0.0.10,6,0,6,6,0,0,6,4,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 02:15:00,10.0.0.15,6,0,6,6,1,0,4,5,3,normal,0.0,1.0,0.0,0.8333333333333334
2026-01-01 02:15:00,10.0.0.5,10,0,10,10,0,0,6,8,3,normal,0.0,1.0,0.0,0.8
2026-01-01 02:15:00,172.16.0.8,10,0,10,9,0,0,4,8,3,normal,0.0,1.0,0.0,0.8
2026-01-01 02:15:00,192.168.1.20,4,0,4,4,0,0,3,4,2,normal,0.0,1.0,0.0,1.0
2026-01-01 02:20:00,10.0.0.10,7,0,7,7,0,0,2,7,3,normal,0.0,1.0,0.0,1.0
2026-01-01 02:20:00,10.0.0.15,6,1,5,6,1,0,3,3,3,normal,0.16666666666666666,0.8333333333333334,0.0,0.5
2026-01-01 02:20:00,10.0.0.5,5,0,5,5,0,0,2,4,2,normal,0.0,1.0,0.0,0.8
2026-01-01 02:20:00,172.16.0.8,5,0,5,4,0,0,2,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 02:20:00,192.168.1.20,5,0,5,4,2,0,3,4,3,normal,0.0,1.0,0.0,0.8
2026-01-01 02:25:00,10.0.0.10,12,1,11,12,1,0,8,11,3,normal,0.08333333333333333,0.9166666666666666,0.0,0.9166666666666666
2026-01-01 02:25:00,10.0.0.15,8,1,7,8,1,0,4,7,2,normal,0.125,0.875,0.0,0.875
2026-01-01 02:25:00,10.0.0.5,9,0,9,8,0,0,5,7,3,normal,0.0,1.0,0.0,0.7777777777777778
2026-01-01 02:25:00,172.16.0.8,12,2,10,12,0,0,7,6,3,normal,0.16666666666666666,0.8333333333333334,0.0,0.5
2026-01-01 02:25:00,192.168.1.20,7,0,7,6,0,0,5,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 02:30:00,10.0.0.10,9,0,9,9,0,0,4,6,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 02:30:00,10.0.0.15,10,0,10,10,0,0,7,7,3,normal,0.0,1.0,0.0,0.7
2026-01-01 02:30:00,10.0.0.5,6,0,6,6,0,0,2,5,3,normal,0.0,1.0,0.0,0.8333333333333334
2026-01-01 02:30:00,172.16.0.8,7,0,7,7,0,0,4,4,2,normal,0.0,1.0,0.0,0.5714285714285714
2026-01-01 02:30:00,192.168.1.20,5,0,5,5,0,0,3,5,3,normal,0.0,1.0,0.0,1.0
2026-01-01 02:35:00,10.0.0.10,10,0,10,9,0,0,1,8,3,normal,0.0,1.0,0.0,0.8
2026-01-01 02:35:00,10.0.0.15,6,0,6,6,1,0,3,5,3,normal,0.0,1.0,0.0,0.8333333333333334
2026-01-01 02:35:00,10.0.0.5,5,1,4,5,0,0,3,3,2,normal,0.2,0.8,0.0,0.6
2026-01-01 02:35:00,172.16.0.8,4,0,4,4,0,0,1,4,3,normal,0.0,1.0,0.0,1.0
2026-01-01 02:35:00,192.168.1.20,5,0,5,5,0,0,1,4,2,normal,0.0,1.0,0.0,0.8
2026-01-01 02:40:00,10.0.0.10,6,0,6,4,0,0,3,6,2,normal,0.0,1.0,0.0,1.0
2026-01-01 02:40:00,10.0.0.15,9,0,9,8,0,0,4,7,3,normal,0.0,1.0,0.0,0.7777777777777778
2026-01-01 02:40:00,10.0.0.5,4,0,4,4,1,0,1,4,3,normal,0.0,1.0,0.0,1.0
2026-01-01 02:40:00,172.16.0.8,6,1,5,6,0,0,2,4,3,normal,0.16666666666666666,0.8333333333333334,0.0,0.6666666666666666
2026-01-01 02:40:00,192.168.1.20,9,0,9,9,0,0,4,6,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 02:45:00,10.0.0.10,6,0,6,6,0,0,6,6,2,normal,0.0,1.0,0.0,1.0
2026-01-01 02:45:00,10.0.0.15,11,0,11,10,2,0,6,7,3,normal,0.0,1.0,0.0,0.6363636363636364
2026-01-01 02:45:00,10.0.0.5,4,0,4,4,0,0,3,4,1,normal,0.0,1.0,0.0,1.0
2026-01-01 02:45:00,172.16.0.8,7,0,7,6,1,0,1,4,3,normal,0.0,1.0,0.0,0.5714285714285714
2026-01-01 02:45:00,192.168.1.20,6,0,6,6,0,0,0,5,2,normal,0.0,1.0,0.0,0.8333333333333334
2026-01-01 02:45:00,91.200.14.8,20,20,0,1,20,20,5,0,4,brute_force,1.0,0.0,1.0,0.0
2026-01-01 02:50:00,10.0.0.10,8,1,7,7,0,0,3,6,3,normal,0.125,0.875,0.0,0.75
2026-01-01 02:50:00,10.0.0.15,8,0,8,7,1,0,4,6,3,normal,0.0,1.0,0.0,0.75
2026-01-01 02:50:00,10.0.0.5,5,0,5,5,0,0,2,4,2,normal,0.0,1.0,0.0,0.8
2026-01-01 02:50:00,172.16.0.8,7,0,7,7,1,0,2,4,3,normal,0.0,1.0,0.0,0.5714285714285714
2026-01-01 02:50:00,192.168.1.20,7,1,6,7,0,0,2,7,3,normal,0.14285714285714285,0.8571428571428571,0.0,1.0
2026-01-01 02:50:00,91.200.14.8,19,18,1,1,19,19,6,1,4,brute_force,0.9473684210526315,0.05263157894736842,1.0,0.05263157894736842
2026-01-01 02:55:00,10.0.0.10,7,0,7,7,0,0,3,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 02:55:00,10.0.0.15,8,0,8,7,0,0,6,8,3,normal,0.0,1.0,0.0,1.0
2026-01-01 02:55:00,10.0.0.5,6,0,6,6,2,0,3,4,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 02:55:00,172.16.0.8,9,0,9,9,1,0,8,7,3,normal,0.0,1.0,0.0,0.7777777777777778
2026-01-01 02:55:00,192.168.1.20,8,0,8,7,0,0,4,8,3,normal,0.0,1.0,0.0,1.0
2026-01-01 03:00:00,10.0.0.10,9,0,9,9,0,0,3,9,3,normal,0.0,1.0,0.0,1.0
2026-01-01 03:00:00,10.0.0.15,10,0,10,9,1,0,3,9,3,normal,0.0,1.0,0.0,0.9
2026-01-01 03:00:00,10.0.0.5,6,1,5,6,1,0,5,5,2,normal,0.16666666666666666,0.8333333333333334,0.0,0.8333333333333334
2026-01-01 03:00:00,172.16.0.8,4,0,4,4,1,0,3,4,3,normal,0.0,1.0,0.0,1.0
2026-01-01 03:00:00,192.168.1.20,3,0,3,3,1,0,2,3,2,normal,0.0,1.0,0.0,1.0
2026-01-01 03:05:00,10.0.0.10,9,0,9,7,1,0,4,8,2,normal,0.0,1.0,0.0,0.8888888888888888
2026-01-01 03:05:00,10.0.0.15,12,1,11,10,1,0,7,11,3,normal,0.08333333333333333,0.9166666666666666,0.0,0.9166666666666666
2026-01-01 03:05:00,10.0.0.5,7,1,6,6,0,0,4,6,3,normal,0.14285714285714285,0.8571428571428571,0.0,0.8571428571428571
2026-01-01 03:05:00,172.16.0.8,9,1,8,8,1,0,2,8,3,normal,0.1111111111111111,0.8888888888888888,0.0,0.8888888888888888
2026-01-01 03:05:00,192.168.1.20,7,0,7,7,1,0,5,6,3,normal,0.0,1.0,0.0,0.8571428571428571
2026-01-01 03:05:00,198.51.100.25,8,8,0,8,0,8,1,0,3,password_spraying,1.0,0.0,1.0,0.0
2026-01-01 03:10:00,10.0.0.10,4,1,3,4,0,0,2,3,3,normal,0.25,0.75,0.0,0.75
2026-01-01 03:10:00,10.0.0.15,8,0,8,8,0,0,3,6,3,normal,0.0,1.0,0.0,0.75
2026-01-01 03:10:00,10.0.0.5,13,1,12,10,1,0,11,10,3,normal,0.07692307692307693,0.9230769230769231,0.0,0.7692307692307693
2026-01-01 03:10:00,172.16.0.8,8,0,8,8,0,0,5,7,3,normal,0.0,1.0,0.0,0.875
2026-01-01 03:10:00,192.168.1.20,3,0,3,3,0,0,2,3,2,normal,0.0,1.0,0.0,1.0
2026-01-01 03:10:00,198.51.100.25,18,18,0,18,2,18,6,0,4,password_spraying,1.0,0.0,1.0,0.0
2026-01-01 03:15:00,10.0.0.10,5,0,5,5,1,0,4,3,2,normal,0.0,1.0,0.0,0.6
2026-01-01 03:15:00,10.0.0.15,5,0,5,5,1,0,3,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 03:15:00,10.0.0.5,9,1,8,9,0,0,5,8,3,normal,0.1111111111111111,0.8888888888888888,0.0,0.8888888888888888
2026-01-01 03:15:00,172.16.0.8,6,0,6,6,0,0,4,4,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 03:15:00,192.168.1.20,7,1,6,7,0,0,3,7,3,normal,0.14285714285714285,0.8571428571428571,0.0,1.0
2026-01-01 03:20:00,10.0.0.10,7,0,7,6,1,0,3,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 03:20:00,10.0.0.15,7,0,7,7,0,0,5,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 03:20:00,10.0.0.5,5,0,5,5,1,0,1,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 03:20:00,172.16.0.8,6,1,5,6,1,0,2,4,3,normal,0.16666666666666666,0.8333333333333334,0.0,0.6666666666666666
2026-01-01 03:20:00,192.168.1.20,4,0,4,4,0,0,3,2,2,normal,0.0,1.0,0.0,0.5
2026-01-01 03:25:00,10.0.0.10,6,0,6,5,0,0,3,4,3,normal,0.0,1.0,0.0,0.6666666666666666
2026-01-01 03:25:00,10.0.0.15,5,1,4,3,0,0,3,5,2,normal,0.2,0.8,0.0,1.0
2026-01-01 03:25:00,10.0.0.5,5,0,5,5,1,0,3,3,3,normal,0.0,1.0,0.0,0.6
2026-01-01 03:25:00,172.16.0.8,7,0,7,7,1,0,3,5,3,normal,0.0,1.0,0.0,0.7142857142857143
2026-01-01 03:25:00,192.168.1.20,6,1,5,6,1,0,2,6,3,normal,0.16666666666666666,0.8333333333333334,0.0,1.0
2026-01-01 03:30:00,10.0.0.10,3,0,3,3,0,0,1,3,3,normal,0.0,1.0,0.0,1.0
